CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA;ST_CONTA_FIXA
09.305.994/0001-29;2021-03-31;1;AZUL S.A.;24112;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2;Passivo Total;15794457.0;S
09.305.994/0001-29;2021-03-31;1;AZUL S.A.;24112;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-03-31;2;Passivo Total;15192453.0;S
09.305.994/0001-29;2021-03-31;1;AZUL S.A.;24112;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.01;Passivo Circulante;10212631.0;S
09.305.994/0001-29;2021-03-31;1;AZUL S.A.;24112;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-03-31;2.01;Passivo Circulante;10251474.0;S
09.305.994/0001-29;2021-03-31;1;AZUL S.A.;24112;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.01.01;Obrigações Sociais e Trabalhistas;400371.0;S
09.305.994/0001-29;2021-03-31;1;AZUL S.A.;24112;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-03-31;2.01.01;Obrigações Sociais e Trabalhistas;413167.0;S
09.305.994/0001-29;2021-03-31;1;AZUL S.A.;24112;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.01.01.01;Obrigações Sociais;0.0;S
09.305.994/0001-29;2021-03-31;1;AZUL S.A.;24112;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-03-31;2.01.01.01;Obrigações Sociais;0.0;S
09.305.994/0001-29;2021-03-31;1;AZUL S.A.;24112;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.01.01.02;Obrigações Trabalhistas;400371.0;S
09.305.994/0001-29;2021-03-31;1;AZUL S.A.;24112;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-03-31;2.01.01.02;Obrigações Trabalhistas;413167.0;S
09.305.994/0001-29;2021-03-31;1;AZUL S.A.;24112;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.01.02;Fornecedores;2238668.0;S
09.305.994/0001-29;2021-03-31;1;AZUL S.A.;24112;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-03-31;2.01.02;Fornecedores;2026304.0;S
09.305.994/0001-29;2021-03-31;1;AZUL S.A.;24112;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.01.02.01;Fornecedores Nacionais;1401257.0;S
09.305.994/0001-29;2021-03-31;1;AZUL S.A.;24112;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-03-31;2.01.02.01;Fornecedores Nacionais;1247208.0;S
09.305.994/0001-29;2021-03-31;1;AZUL S.A.;24112;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.01.02.02;Fornecedores Estrangeiros;837411.0;S
09.305.994/0001-29;2021-03-31;1;AZUL S.A.;24112;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-03-31;2.01.02.02;Fornecedores Estrangeiros;779096.0;S
09.305.994/0001-29;2021-03-31;1;AZUL S.A.;24112;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.01.03;Obrigações Fiscais;55260.0;S
09.305.994/0001-29;2021-03-31;1;AZUL S.A.;24112;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-03-31;2.01.03;Obrigações Fiscais;59518.0;S
09.305.994/0001-29;2021-03-31;1;AZUL S.A.;24112;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.01.03.01;Obrigações Fiscais Federais;52372.0;S
09.305.994/0001-29;2021-03-31;1;AZUL S.A.;24112;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-03-31;2.01.03.01;Obrigações Fiscais Federais;54300.0;S
09.305.994/0001-29;2021-03-31;1;AZUL S.A.;24112;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.01.03.01.01;Imposto de Renda e Contribuição Social a Pagar;0.0;S
09.305.994/0001-29;2021-03-31;1;AZUL S.A.;24112;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-03-31;2.01.03.01.01;Imposto de Renda e Contribuição Social a Pagar;0.0;S
09.305.994/0001-29;2021-03-31;1;AZUL S.A.;24112;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.01.03.01.02;PIS/COFINS;0.0;N
09.305.994/0001-29;2021-03-31;1;AZUL S.A.;24112;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-03-31;2.01.03.01.02;PIS/COFINS;0.0;N
09.305.994/0001-29;2021-03-31;1;AZUL S.A.;24112;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.01.03.01.03;Outros;0.0;N
09.305.994/0001-29;2021-03-31;1;AZUL S.A.;24112;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-03-31;2.01.03.01.03;Outros;0.0;N
09.305.994/0001-29;2021-03-31;1;AZUL S.A.;24112;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.01.03.01.04;Obrigações Fiscais Federais;52372.0;N
09.305.994/0001-29;2021-03-31;1;AZUL S.A.;24112;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-03-31;2.01.03.01.04;Obrigações Fiscais Federais;54300.0;N
09.305.994/0001-29;2021-03-31;1;AZUL S.A.;24112;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.01.03.02;Obrigações Fiscais Estaduais;1351.0;S
09.305.994/0001-29;2021-03-31;1;AZUL S.A.;24112;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-03-31;2.01.03.02;Obrigações Fiscais Estaduais;2674.0;S
09.305.994/0001-29;2021-03-31;1;AZUL S.A.;24112;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.01.03.03;Obrigações Fiscais Municipais;1537.0;S
09.305.994/0001-29;2021-03-31;1;AZUL S.A.;24112;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-03-31;2.01.03.03;Obrigações Fiscais Municipais;2544.0;S
09.305.994/0001-29;2021-03-31;1;AZUL S.A.;24112;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.01.04;Empréstimos e Financiamentos;858332.0;S
09.305.994/0001-29;2021-03-31;1;AZUL S.A.;24112;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-03-31;2.01.04;Empréstimos e Financiamentos;524508.0;S
09.305.994/0001-29;2021-03-31;1;AZUL S.A.;24112;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.01.04.01;Empréstimos e Financiamentos;858332.0;S
09.305.994/0001-29;2021-03-31;1;AZUL S.A.;24112;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-03-31;2.01.04.01;Empréstimos e Financiamentos;524508.0;S
09.305.994/0001-29;2021-03-31;1;AZUL S.A.;24112;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.01.04.01.01;Em Moeda Nacional;473854.0;S
09.305.994/0001-29;2021-03-31;1;AZUL S.A.;24112;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-03-31;2.01.04.01.01;Em Moeda Nacional;192859.0;S
09.305.994/0001-29;2021-03-31;1;AZUL S.A.;24112;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.01.04.01.02;Em Moeda Estrangeira;384478.0;S
09.305.994/0001-29;2021-03-31;1;AZUL S.A.;24112;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-03-31;2.01.04.01.02;Em Moeda Estrangeira;331649.0;S
09.305.994/0001-29;2021-03-31;1;AZUL S.A.;24112;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.01.04.02;Debêntures;0.0;S
09.305.994/0001-29;2021-03-31;1;AZUL S.A.;24112;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-03-31;2.01.04.02;Debêntures;0.0;S
09.305.994/0001-29;2021-03-31;1;AZUL S.A.;24112;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.01.04.03;Financiamento por Arrendamento;0.0;S
09.305.994/0001-29;2021-03-31;1;AZUL S.A.;24112;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-03-31;2.01.04.03;Financiamento por Arrendamento;0.0;S
09.305.994/0001-29;2021-03-31;1;AZUL S.A.;24112;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.01.05;Outras Obrigações;5806190.0;S
09.305.994/0001-29;2021-03-31;1;AZUL S.A.;24112;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-03-31;2.01.05;Outras Obrigações;6368231.0;S
09.305.994/0001-29;2021-03-31;1;AZUL S.A.;24112;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.01.05.01;Passivos com Partes Relacionadas;0.0;S
09.305.994/0001-29;2021-03-31;1;AZUL S.A.;24112;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-03-31;2.01.05.01;Passivos com Partes Relacionadas;0.0;S
09.305.994/0001-29;2021-03-31;1;AZUL S.A.;24112;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.01.05.01.01;Débitos com Coligadas;0.0;S
09.305.994/0001-29;2021-03-31;1;AZUL S.A.;24112;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-03-31;2.01.05.01.01;Débitos com Coligadas;0.0;S
09.305.994/0001-29;2021-03-31;1;AZUL S.A.;24112;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.01.05.01.03;Débitos com Controladores;0.0;S
09.305.994/0001-29;2021-03-31;1;AZUL S.A.;24112;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-03-31;2.01.05.01.03;Débitos com Controladores;0.0;S
09.305.994/0001-29;2021-03-31;1;AZUL S.A.;24112;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.01.05.01.04;Débitos com Outras Partes Relacionadas;0.0;S
09.305.994/0001-29;2021-03-31;1;AZUL S.A.;24112;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-03-31;2.01.05.01.04;Débitos com Outras Partes Relacionadas;0.0;S
