CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA;ST_CONTA_FIXA
09.305.994/0001-29;2021-03-31;1;AZUL S.A.;24112;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2020-12-31;1;Ativo Total;1263221.0;S
09.305.994/0001-29;2021-03-31;1;AZUL S.A.;24112;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2021-03-31;1;Ativo Total;1231833.0;S
09.305.994/0001-29;2021-03-31;1;AZUL S.A.;24112;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2020-12-31;1.01;Ativo Circulante;469648.0;S
09.305.994/0001-29;2021-03-31;1;AZUL S.A.;24112;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2021-03-31;1.01;Ativo Circulante;438992.0;S
09.305.994/0001-29;2021-03-31;1;AZUL S.A.;24112;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2020-12-31;1.01.01;Caixa e Equivalentes de Caixa;437896.0;S
09.305.994/0001-29;2021-03-31;1;AZUL S.A.;24112;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2021-03-31;1.01.01;Caixa e Equivalentes de Caixa;413677.0;S
09.305.994/0001-29;2021-03-31;1;AZUL S.A.;24112;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2020-12-31;1.01.02;Aplicações Financeiras;0.0;S
09.305.994/0001-29;2021-03-31;1;AZUL S.A.;24112;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2021-03-31;1.01.02;Aplicações Financeiras;0.0;S
09.305.994/0001-29;2021-03-31;1;AZUL S.A.;24112;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2020-12-31;1.01.02.01;Aplicações Financeiras Avaliadas a Valor Justo através do Resultado;0.0;S
09.305.994/0001-29;2021-03-31;1;AZUL S.A.;24112;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2021-03-31;1.01.02.01;Aplicações Financeiras Avaliadas a Valor Justo através do Resultado;0.0;S
09.305.994/0001-29;2021-03-31;1;AZUL S.A.;24112;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2020-12-31;1.01.02.01.01;Títulos para Negociação;0.0;S
09.305.994/0001-29;2021-03-31;1;AZUL S.A.;24112;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2021-03-31;1.01.02.01.01;Títulos para Negociação;0.0;S
09.305.994/0001-29;2021-03-31;1;AZUL S.A.;24112;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2020-12-31;1.01.02.01.02;Títulos Designados a Valor Justo;0.0;S
09.305.994/0001-29;2021-03-31;1;AZUL S.A.;24112;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2021-03-31;1.01.02.01.02;Títulos Designados a Valor Justo;0.0;S
09.305.994/0001-29;2021-03-31;1;AZUL S.A.;24112;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2020-12-31;1.01.02.02;Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes;0.0;S
09.305.994/0001-29;2021-03-31;1;AZUL S.A.;24112;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2021-03-31;1.01.02.02;Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes;0.0;S
09.305.994/0001-29;2021-03-31;1;AZUL S.A.;24112;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2020-12-31;1.01.02.03;Aplicações Financeiras Avaliadas ao Custo Amortizado;0.0;S
09.305.994/0001-29;2021-03-31;1;AZUL S.A.;24112;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2021-03-31;1.01.02.03;Aplicações Financeiras Avaliadas ao Custo Amortizado;0.0;S
09.305.994/0001-29;2021-03-31;1;AZUL S.A.;24112;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2020-12-31;1.01.03;Contas a Receber;0.0;S
09.305.994/0001-29;2021-03-31;1;AZUL S.A.;24112;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2021-03-31;1.01.03;Contas a Receber;0.0;S
09.305.994/0001-29;2021-03-31;1;AZUL S.A.;24112;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2020-12-31;1.01.03.01;Clientes;0.0;S
09.305.994/0001-29;2021-03-31;1;AZUL S.A.;24112;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2021-03-31;1.01.03.01;Clientes;0.0;S
09.305.994/0001-29;2021-03-31;1;AZUL S.A.;24112;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2020-12-31;1.01.03.02;Outras Contas a Receber;0.0;S
09.305.994/0001-29;2021-03-31;1;AZUL S.A.;24112;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2021-03-31;1.01.03.02;Outras Contas a Receber;0.0;S
09.305.994/0001-29;2021-03-31;1;AZUL S.A.;24112;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2020-12-31;1.01.04;Estoques;0.0;S
09.305.994/0001-29;2021-03-31;1;AZUL S.A.;24112;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2021-03-31;1.01.04;Estoques;0.0;S
09.305.994/0001-29;2021-03-31;1;AZUL S.A.;24112;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2020-12-31;1.01.05;Ativos Biológicos;0.0;S
09.305.994/0001-29;2021-03-31;1;AZUL S.A.;24112;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2021-03-31;1.01.05;Ativos Biológicos;0.0;S
09.305.994/0001-29;2021-03-31;1;AZUL S.A.;24112;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2020-12-31;1.01.06;Tributos a Recuperar;13931.0;S
09.305.994/0001-29;2021-03-31;1;AZUL S.A.;24112;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2021-03-31;1.01.06;Tributos a Recuperar;14525.0;S
09.305.994/0001-29;2021-03-31;1;AZUL S.A.;24112;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2020-12-31;1.01.06.01;Tributos Correntes a Recuperar;13931.0;S
09.305.994/0001-29;2021-03-31;1;AZUL S.A.;24112;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2021-03-31;1.01.06.01;Tributos Correntes a Recuperar;14525.0;S
09.305.994/0001-29;2021-03-31;1;AZUL S.A.;24112;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2020-12-31;1.01.07;Despesas Antecipadas;690.0;S
09.305.994/0001-29;2021-03-31;1;AZUL S.A.;24112;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2021-03-31;1.01.07;Despesas Antecipadas;10552.0;S
09.305.994/0001-29;2021-03-31;1;AZUL S.A.;24112;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2020-12-31;1.01.08;Outros Ativos Circulantes;17131.0;S
09.305.994/0001-29;2021-03-31;1;AZUL S.A.;24112;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2021-03-31;1.01.08;Outros Ativos Circulantes;238.0;S
09.305.994/0001-29;2021-03-31;1;AZUL S.A.;24112;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2020-12-31;1.01.08.01;Ativos Não-Correntes a Venda;0.0;S
09.305.994/0001-29;2021-03-31;1;AZUL S.A.;24112;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2021-03-31;1.01.08.01;Ativos Não-Correntes a Venda;0.0;S
09.305.994/0001-29;2021-03-31;1;AZUL S.A.;24112;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2020-12-31;1.01.08.02;Ativos de Operações Descontinuadas;0.0;S
09.305.994/0001-29;2021-03-31;1;AZUL S.A.;24112;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2021-03-31;1.01.08.02;Ativos de Operações Descontinuadas;0.0;S
09.305.994/0001-29;2021-03-31;1;AZUL S.A.;24112;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2020-12-31;1.01.08.03;Outros;17131.0;S
09.305.994/0001-29;2021-03-31;1;AZUL S.A.;24112;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2021-03-31;1.01.08.03;Outros;238.0;S
09.305.994/0001-29;2021-03-31;1;AZUL S.A.;24112;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2020-12-31;1.02;Ativo Não Circulante;793573.0;S
09.305.994/0001-29;2021-03-31;1;AZUL S.A.;24112;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2021-03-31;1.02;Ativo Não Circulante;792841.0;S
09.305.994/0001-29;2021-03-31;1;AZUL S.A.;24112;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2020-12-31;1.02.01;Ativo Realizável a Longo Prazo;32.0;S
