CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_INI_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA;ST_CONTA_FIXA
09.305.994/0001-29;2022-12-31;1;AZUL S.A.;24112;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.01;Receita de Venda de Bens e/ou Serviços;9975729.0;S
09.305.994/0001-29;2022-12-31;1;AZUL S.A.;24112;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.01;Receita de Venda de Bens e/ou Serviços;15948067.0;S
09.305.994/0001-29;2022-12-31;1;AZUL S.A.;24112;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.01.01;Transporte de passageiros;8811044.0;N
09.305.994/0001-29;2022-12-31;1;AZUL S.A.;24112;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.01.01;Transporte de passageiros;14594945.0;N
09.305.994/0001-29;2022-12-31;1;AZUL S.A.;24112;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.01.02;Transporte de cargas e outras receitas;1164685.0;N
09.305.994/0001-29;2022-12-31;1;AZUL S.A.;24112;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.01.02;Transporte de cargas e outras receitas;1353122.0;N
09.305.994/0001-29;2022-12-31;1;AZUL S.A.;24112;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.02;Custo dos Bens e/ou Serviços Vendidos;-8124204.0;S
09.305.994/0001-29;2022-12-31;1;AZUL S.A.;24112;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.02;Custo dos Bens e/ou Serviços Vendidos;-13161965.0;S
09.305.994/0001-29;2022-12-31;1;AZUL S.A.;24112;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.03;Resultado Bruto;1851525.0;S
09.305.994/0001-29;2022-12-31;1;AZUL S.A.;24112;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.03;Resultado Bruto;2786102.0;S
09.305.994/0001-29;2022-12-31;1;AZUL S.A.;24112;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.04;Despesas/Receitas Operacionais;-1796730.0;S
09.305.994/0001-29;2022-12-31;1;AZUL S.A.;24112;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.04;Despesas/Receitas Operacionais;-1356547.0;S
09.305.994/0001-29;2022-12-31;1;AZUL S.A.;24112;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.04.01;Despesas com Vendas;-424680.0;S
09.305.994/0001-29;2022-12-31;1;AZUL S.A.;24112;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.04.01;Despesas com Vendas;-721008.0;S
09.305.994/0001-29;2022-12-31;1;AZUL S.A.;24112;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.04.02;Despesas Gerais e Administrativas;-328970.0;S
09.305.994/0001-29;2022-12-31;1;AZUL S.A.;24112;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.04.02;Despesas Gerais e Administrativas;-353874.0;S
09.305.994/0001-29;2022-12-31;1;AZUL S.A.;24112;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.0;S
09.305.994/0001-29;2022-12-31;1;AZUL S.A.;24112;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.0;S
09.305.994/0001-29;2022-12-31;1;AZUL S.A.;24112;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.04.04;Outras Receitas Operacionais;0.0;S
09.305.994/0001-29;2022-12-31;1;AZUL S.A.;24112;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.04.04;Outras Receitas Operacionais;0.0;S
09.305.994/0001-29;2022-12-31;1;AZUL S.A.;24112;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.04.05;Outras Despesas Operacionais;-1043080.0;S
09.305.994/0001-29;2022-12-31;1;AZUL S.A.;24112;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.04.05;Outras Despesas Operacionais;-281665.0;S
09.305.994/0001-29;2022-12-31;1;AZUL S.A.;24112;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.04.06;Resultado de Equivalência Patrimonial;0.0;S
