CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_INI_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA;ST_CONTA_FIXA
09.305.994/0001-29;2023-03-31;1;AZUL S.A.;24112;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-01-01;2022-03-31;7.01;Receitas;3318554.0;S
09.305.994/0001-29;2023-03-31;1;AZUL S.A.;24112;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-01-01;2023-03-31;7.01;Receitas;4522728.0;S
09.305.994/0001-29;2023-03-31;1;AZUL S.A.;24112;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-01-01;2022-03-31;7.01.01;Vendas de Mercadorias, Produtos e Serviços;2931190.0;S
09.305.994/0001-29;2023-03-31;1;AZUL S.A.;24112;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-01-01;2023-03-31;7.01.01;Vendas de Mercadorias, Produtos e Serviços;4176747.0;S
09.305.994/0001-29;2023-03-31;1;AZUL S.A.;24112;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-01-01;2022-03-31;7.01.02;Outras Receitas;387579.0;S
09.305.994/0001-29;2023-03-31;1;AZUL S.A.;24112;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-01-01;2023-03-31;7.01.02;Outras Receitas;347930.0;S
09.305.994/0001-29;2023-03-31;1;AZUL S.A.;24112;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-01-01;2022-03-31;7.01.03;Receitas refs. à Construção de Ativos Próprios;0.0;S
09.305.994/0001-29;2023-03-31;1;AZUL S.A.;24112;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-01-01;2023-03-31;7.01.03;Receitas refs. à Construção de Ativos Próprios;0.0;S
09.305.994/0001-29;2023-03-31;1;AZUL S.A.;24112;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-01-01;2022-03-31;7.01.04;Provisão/Reversão de Créds. Liquidação Duvidosa;-215.0;S
09.305.994/0001-29;2023-03-31;1;AZUL S.A.;24112;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-01-01;2023-03-31;7.01.04;Provisão/Reversão de Créds. Liquidação Duvidosa;-1949.0;S
09.305.994/0001-29;2023-03-31;1;AZUL S.A.;24112;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-01-01;2022-03-31;7.02;Insumos Adquiridos de Terceiros;-2321779.0;S
09.305.994/0001-29;2023-03-31;1;AZUL S.A.;24112;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-01-01;2023-03-31;7.02;Insumos Adquiridos de Terceiros;-3204828.0;S
09.305.994/0001-29;2023-03-31;1;AZUL S.A.;24112;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-01-01;2022-03-31;7.02.01;Custos Prods., Mercs. e Servs. Vendidos;0.0;S
09.305.994/0001-29;2023-03-31;1;AZUL S.A.;24112;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-01-01;2023-03-31;7.02.01;Custos Prods., Mercs. e Servs. Vendidos;0.0;S
09.305.994/0001-29;2023-03-31;1;AZUL S.A.;24112;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-01-01;2022-03-31;7.02.02;Materiais, Energia, Servs. de Terceiros e Outros;-1114045.0;S
09.305.994/0001-29;2023-03-31;1;AZUL S.A.;24112;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-01-01;2023-03-31;7.02.02;Materiais, Energia, Servs. de Terceiros e Outros;-1512028.0;S
09.305.994/0001-29;2023-03-31;1;AZUL S.A.;24112;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-01-01;2022-03-31;7.02.03;Perda/Recuperação de Valores Ativos;0.0;S
09.305.994/0001-29;2023-03-31;1;AZUL S.A.;24112;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-01-01;2023-03-31;7.02.03;Perda/Recuperação de Valores Ativos;0.0;S
09.305.994/0001-29;2023-03-31;1;AZUL S.A.;24112;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-01-01;2022-03-31;7.02.04;Outros;-1207734.0;S
09.305.994/0001-29;2023-03-31;1;AZUL S.A.;24112;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-01-01;2023-03-31;7.02.04;Outros;-1692800.0;S
09.305.994/0001-29;2023-03-31;1;AZUL S.A.;24112;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-01-01;2022-03-31;7.02.04.01;Combustível de aviação;-1188966.0;N
09.305.994/0001-29;2023-03-31;1;AZUL S.A.;24112;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-01-01;2023-03-31;7.02.04.01;Combustível de aviação;-1673402.0;N
09.305.994/0001-29;2023-03-31;1;AZUL S.A.;24112;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-01-01;2022-03-31;7.02.04.02;Seguros de aeronaves;-18768.0;N
09.305.994/0001-29;2023-03-31;1;AZUL S.A.;24112;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-01-01;2023-03-31;7.02.04.02;Seguros de aeronaves;-19398.0;N
09.305.994/0001-29;2023-03-31;1;AZUL S.A.;24112;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-01-01;2022-03-31;7.03;Valor Adicionado Bruto;996775.0;S
09.305.994/0001-29;2023-03-31;1;AZUL S.A.;24112;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-01-01;2023-03-31;7.03;Valor Adicionado Bruto;1317900.0;S
09.305.994/0001-29;2023-03-31;1;AZUL S.A.;24112;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-01-01;2022-03-31;7.04;Retenções;-522038.0;S
09.305.994/0001-29;2023-03-31;1;AZUL S.A.;24112;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-01-01;2023-03-31;7.04;Retenções;-567653.0;S
09.305.994/0001-29;2023-03-31;1;AZUL S.A.;24112;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-01-01;2022-03-31;7.04.01;Depreciação, Amortização e Exaustão;-522038.0;S
09.305.994/0001-29;2023-03-31;1;AZUL S.A.;24112;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-01-01;2023-03-31;7.04.01;Depreciação, Amortização e Exaustão;-567653.0;S
09.305.994/0001-29;2023-03-31;1;AZUL S.A.;24112;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-01-01;2022-03-31;7.04.02;Outras;0.0;S
