CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_INI_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA;ST_CONTA_FIXA
09.305.994/0001-29;2023-03-31;1;AZUL S.A.;24112;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2022-01-01;2022-03-31;4.01;Lucro Líquido do Período;2667048.0;S
09.305.994/0001-29;2023-03-31;1;AZUL S.A.;24112;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2023-01-01;2023-03-31;4.01;Lucro Líquido do Período;-736641.0;S
09.305.994/0001-29;2023-03-31;1;AZUL S.A.;24112;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2022-01-01;2022-03-31;4.02;Outros Resultados Abrangentes;0.0;S
09.305.994/0001-29;2023-03-31;1;AZUL S.A.;24112;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2023-01-01;2023-03-31;4.02;Outros Resultados Abrangentes;0.0;S
09.305.994/0001-29;2023-03-31;1;AZUL S.A.;24112;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2022-01-01;2022-03-31;4.03;Resultado Abrangente do Período;2667048.0;S
09.305.994/0001-29;2023-03-31;1;AZUL S.A.;24112;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2023-01-01;2023-03-31;4.03;Resultado Abrangente do Período;-736641.0;S
09.305.994/0001-29;2023-06-30;1;AZUL S.A.;24112;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2022-01-01;2022-06-30;4.01;Lucro Líquido do Período;186576.0;S
09.305.994/0001-29;2023-06-30;1;AZUL S.A.;24112;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2022-04-01;2022-06-30;4.01;Lucro Líquido do Período;-2480471.0;S
09.305.994/0001-29;2023-06-30;1;AZUL S.A.;24112;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2023-01-01;2023-06-30;4.01;Lucro Líquido do Período;-712732.0;S
09.305.994/0001-29;2023-06-30;1;AZUL S.A.;24112;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2023-04-01;2023-06-30;4.01;Lucro Líquido do Período;23908.0;S
